step,junction_id,active_vehicles,avg_speed_kmh,avg_waiting_time_s,max_waiting_time_s,queue_length_m,halting_vehicles,previous_queue_m,queue_delta,signal_phase,time_of_day_s,future_queue_5min_m,will_congest_5min,run_id
1240.0,J3,109,25.69,5.95,24.0,112.5,15,112.5,0.0,2,1240.0,0.0,0,1
1240.0,J1,109,25.69,5.95,24.0,90.0,12,60.0,30.0,2,1240.0,15.0,0,1
1241.0,J2,109,25.62,6.39,25.0,135.0,18,120.0,15.0,2,1241.0,7.5,0,1
1241.0,J3,109,25.62,6.39,25.0,120.0,16,112.5,7.5,2,1241.0,0.0,0,1
1241.0,J1,109,25.62,6.39,25.0,97.5,13,90.0,7.5,2,1241.0,15.0,0,1
1242.0,J2,110,25.7,6.75,26.0,135.0,18,120.0,15.0,2,1242.0,15.0,0,1
1242.0,J3,110,25.7,6.75,26.0,120.0,16,112.5,7.5,2,1242.0,0.0,0,1
1242.0,J1,110,25.7,6.75,26.0,97.5,13,90.0,7.5,2,1242.0,22.5,0,1
1243.0,J2,110,25.62,7.18,27.0,135.0,18,120.0,15.0,2,1243.0,22.5,0,1
1243.0,J3,110,25.62,7.18,27.0,120.0,16,112.5,7.5,2,1243.0,0.0,0,1
1243.0,J1,110,25.62,7.18,27.0,97.5,13,90.0,7.5,2,1243.0,22.5,0,1
1244.0,J2,110,25.73,7.61,28.0,135.0,18,127.5,7.5,2,1244.0,22.5,0,1
1244.0,J3,110,25.73,7.61,28.0,120.0,16,112.5,7.5,2,1244.0,0.0,0,1
1244.0,J1,110,25.73,7.61,28.0,97.5,13,90.0,7.5,2,1244.0,22.5,0,1
1245.0,J2,111,25.52,7.96,29.0,135.0,18,127.5,7.5,2,1245.0,15.0,0,1
1245.0,J3,111,25.52,7.96,29.0,120.0,16,112.5,7.5,2,1245.0,0.0,0,1
1245.0,J1,111,25.52,7.96,29.0,97.5,13,90.0,7.5,2,1245.0,22.5,0,1
1246.0,J2,112,25.13,8.31,30.0,135.0,18,135.0,0.0,2,1246.0,7.5,0,1
1246.0,J3,112,25.13,8.31,30.0,120.0,16,120.0,0.0,2,1246.0,0.0,0,1
1246.0,J1,112,25.13,8.31,30.0,97.5,13,97.5,0.0,2,1246.0,22.5,0,1
1247.0,J2,114,24.97,8.58,31.0,135.0,18,135.0,0.0,2,1247.0,7.5,0,1
1247.0,J3,114,24.97,8.58,31.0,120.0,16,120.0,0.0,2,1247.0,0.0,0,1
1247.0,J1,114,24.97,8.58,31.0,97.5,13,97.5,0.0,2,1247.0,22.5,0,1
1248.0,J2,115,24.48,8.92,32.0,142.5,19,135.0,7.5,2,1248.0,7.5,0,1
1248.0,J3,115,24.48,8.92,32.0,120.0,16,120.0,0.0,2,1248.0,0.0,0,1
1248.0,J1,115,24.48,8.92,32.0,97.5,13,97.5,0.0,2,1248.0,22.5,0,1
1249.0,J2,113,23.46,9.51,33.0,142.5,19,135.0,7.5,2,1249.0,7.5,0,1
1249.0,J3,113,23.46,9.51,33.0,127.5,17,120.0,7.5,2,1249.0,0.0,0,1
1249.0,J1,113,23.46,9.51,33.0,97.5,13,97.5,0.0,2,1249.0,22.5,0,1
1250.0,J2,113,23.02,9.96,34.0,142.5,19,135.0,7.5,2,1250.0,7.5,0,1
1250.0,J3,113,23.02,9.96,34.0,135.0,18,120.0,15.0,2,1250.0,0.0,0,1
1250.0,J1,113,23.02,9.96,34.0,97.5,13,97.5,0.0,2,1250.0,22.5,0,1
1251.0,J2,113,22.6,10.4,35.0,142.5,19,135.0,7.5,2,1251.0,15.0,0,1
1251.0,J3,113,22.6,10.4,35.0,135.0,18,120.0,15.0,2,1251.0,0.0,0,1
1251.0,J1,113,22.6,10.4,35.0,97.5,13,97.5,0.0,2,1251.0,22.5,0,1
1252.0,J2,113,22.47,10.85,36.0,142.5,19,135.0,7.5,2,1252.0,15.0,0,1
1252.0,J3,113,22.47,10.85,36.0,142.5,19,120.0,22.5,2,1252.0,0.0,0,1
1252.0,J1,113,22.47,10.85,36.0,97.5,13,97.5,0.0,2,1252.0,22.5,0,1
1253.0,J2,113,21.97,11.33,37.0,142.5,19,142.5,0.0,2,1253.0,15.0,0,1
1253.0,J3,113,21.97,11.33,37.0,150.0,20,120.0,30.0,2,1253.0,0.0,0,1
1253.0,J1,113,21.97,11.33,37.0,112.5,15,97.5,15.0,2,1253.0,22.5,0,1
1254.0,J2,114,22.19,11.71,38.0,142.5,19,142.5,0.0,2,1254.0,15.0,0,1
1254.0,J3,114,22.19,11.71,38.0,150.0,20,127.5,22.5,2,1254.0,0.0,0,1
1254.0,J1,114,22.19,11.71,38.0,120.0,16,97.5,22.5,2,1254.0,22.5,0,1
1255.0,J2,114,21.91,12.21,39.0,142.5,19,142.5,0.0,2,1255.0,15.0,0,1
1255.0,J3,114,21.91,12.21,39.0,157.5,21,135.0,22.5,2,1255.0,0.0,0,1
1255.0,J1,114,21.91,12.21,39.0,127.5,17,97.5,30.0,2,1255.0,22.5,0,1
1256.0,J2,114,21.46,12.72,40.0,150.0,20,142.5,7.5,2,1256.0,15.0,0,1
1256.0,J3,114,21.46,12.72,40.0,157.5,21,135.0,22.5,2,1256.0,0.0,0,1
1256.0,J1,114,21.46,12.72,40.0,127.5,17,97.5,30.0,2,1256.0,22.5,0,1
1257.0,J2,109,20.21,13.83,41.0,150.0,20,142.5,7.5,2,1257.0,15.0,0,1
1257.0,J3,109,20.21,13.83,41.0,157.5,21,142.5,15.0,2,1257.0,0.0,0,1
1257.0,J1,109,20.21,13.83,41.0,127.5,17,97.5,30.0,2,1257.0,22.5,0,1
1258.0,J2,108,19.8,14.51,42.0,150.0,20,142.5,7.5,3,1258.0,15.0,0,1
1258.0,J3,108,19.8,14.51,42.0,157.5,21,150.0,7.5,3,1258.0,0.0,0,1
1258.0,J1,108,19.8,14.51,42.0,135.0,18,112.5,22.5,3,1258.0,22.5,0,1
1259.0,J2,108,19.7,15.06,43.0,150.0,20,142.5,7.5,3,1259.0,15.0,0,1
1259.0,J3,108,19.7,15.06,43.0,157.5,21,150.0,7.5,3,1259.0,0.0,0,1
1259.0,J1,108,19.7,15.06,43.0,135.0,18,120.0,15.0,3,1259.0,22.5,0,1
1260.0,J2,105,18.77,16.05,44.0,150.0,20,142.5,7.5,3,1260.0,15.0,0,1
1260.0,J3,105,18.77,16.05,44.0,157.5,21,157.5,0.0,3,1260.0,0.0,0,1
1260.0,J1,105,18.77,16.05,44.0,135.0,18,127.5,7.5,3,1260.0,22.5,0,1
1261.0,J2,103,19.28,10.11,42.0,105.0,14,150.0,-45.0,0,1261.0,15.0,0,1
1261.0,J3,103,19.28,10.11,42.0,120.0,16,157.5,-37.5,0,1261.0,0.0,0,1
1261.0,J1,103,19.28,10.11,42.0,90.0,12,127.5,-37.5,0,1261.0,22.5,0,1
1262.0,J2,102,20.78,5.28,40.0,75.0,10,150.0,-75.0,0,1262.0,15.0,0,1
1262.0,J3,102,20.78,5.28,40.0,75.0,10,157.5,-82.5,0,1262.0,0.0,0,1
1262.0,J1,102,20.78,5.28,40.0,45.0,6,127.5,-82.5,0,1262.0,22.5,0,1
1263.0,J2,102,23.3,2.46,38.0,45.0,6,150.0,-105.0,0,1263.0,15.0,0,1
1263.0,J3,102,23.3,2.46,38.0,45.0,6,157.5,-112.5,0,1263.0,0.0,0,1
1263.0,J1,102,23.3,2.46,38.0,7.5,1,135.0,-127.5,0,1263.0,22.5,0,1
1264.0,J2,102,25.93,0.77,24.0,22.5,3,150.0,-127.5,0,1264.0,15.0,0,1
1264.0,J3,102,25.93,0.77,24.0,22.5,3,157.5,-135.0,0,1264.0,0.0,0,1
1264.0,J1,102,25.93,0.77,24.0,0.0,0,135.0,-135.0,0,1264.0,22.5,0,1
1265.0,J2,102,28.85,0.07,4.0,7.5,1,150.0,-142.5,0,1265.0,15.0,0,1
1265.0,J3,102,28.85,0.07,4.0,0.0,0,157.5,-157.5,0,1265.0,0.0,0,1
1265.0,J1,102,28.85,0.07,4.0,0.0,0,135.0,-135.0,0,1265.0,22.5,0,1
1266.0,J2,101,31.91,0.09,5.0,7.5,1,105.0,-97.5,0,1266.0,15.0,0,1
1266.0,J3,101,31.91,0.09,5.0,0.0,0,120.0,-120.0,0,1266.0,0.0,0,1
1266.0,J1,101,31.91,0.09,5.0,0.0,0,90.0,-90.0,0,1266.0,22.5,0,1
1267.0,J2,101,34.52,0.12,6.0,7.5,1,75.0,-67.5,0,1267.0,15.0,0,1
1267.0,J3,101,34.52,0.12,6.0,0.0,0,75.0,-75.0,0,1267.0,0.0,0,1
1267.0,J1,101,34.52,0.12,6.0,7.5,1,45.0,-37.5,0,1267.0,22.5,0,1
1268.0,J2,100,36.45,0.15,7.0,7.5,1,45.0,-37.5,0,1268.0,15.0,0,1
1268.0,J3,100,36.45,0.15,7.0,0.0,0,45.0,-45.0,0,1268.0,0.0,0,1
1268.0,J1,100,36.45,0.15,7.0,7.5,1,7.5,0.0,0,1268.0,22.5,0,1
1269.0,J2,100,37.39,0.18,8.0,7.5,1,22.5,-15.0,0,1269.0,15.0,0,1
1269.0,J3,100,37.39,0.18,8.0,0.0,0,22.5,-22.5,0,1269.0,0.0,0,1
1269.0,J1,100,37.39,0.18,8.0,7.5,1,0.0,7.5,0,1269.0,22.5,0,1
1270.0,J2,101,38.72,0.22,9.0,7.5,1,7.5,0.0,0,1270.0,15.0,0,1
1270.0,J3,101,38.72,0.22,9.0,0.0,0,0.0,0.0,0,1270.0,0.0,0,1
1270.0,J1,101,38.72,0.22,9.0,15.0,2,0.0,15.0,0,1270.0,22.5,0,1
1271.0,J2,102,39.23,0.26,10.0,7.5,1,7.5,0.0,0,1271.0,15.0,0,1
1271.0,J3,102,39.23,0.26,10.0,0.0,0,0.0,0.0,0,1271.0,0.0,0,1
1271.0,J1,102,39.23,0.26,10.0,22.5,3,0.0,22.5,0,1271.0,22.5,0,1
1272.0,J2,102,39.79,0.32,11.0,15.0,2,7.5,7.5,0,1272.0,15.0,0,1
1272.0,J3,102,39.79,0.32,11.0,0.0,0,0.0,0.0,0,1272.0,0.0,0,1
1272.0,J1,102,39.79,0.32,11.0,22.5,3,7.5,15.0,0,1272.0,22.5,0,1
1273.0,J2,103,40.37,0.38,12.0,15.0,2,7.5,7.5,0,1273.0,15.0,0,1
1273.0,J3,103,40.37,0.38,12.0,0.0,0,0.0,0.0,0,1273.0,0.0,0,1
1273.0,J1,103,40.37,0.38,12.0,22.5,3,7.5,15.0,0,1273.0,22.5,0,1
1274.0,J2,103,40.46,0.45,13.0,15.0,2,7.5,7.5,0,1274.0,15.0,0,1
1274.0,J3,103,40.46,0.45,13.0,0.0,0,0.0,0.0,0,1274.0,0.0,0,1
1274.0,J1,103,40.46,0.45,13.0,30.0,4,7.5,22.5,0,1274.0,22.5,0,1
1275.0,J2,103,40.55,0.52,14.0,22.5,3,7.5,15.0,0,1275.0,15.0,0,1
1275.0,J3,103,40.55,0.52,14.0,0.0,0,0.0,0.0,0,1275.0,0.0,0,1
1275.0,J1,103,40.55,0.52,14.0,30.0,4,15.0,15.0,0,1275.0,22.5,0,1
1276.0,J2,105,40.71,0.46,15.0,22.5,3,7.5,15.0,0,1276.0,0.0,0,1
1276.0,J3,105,40.71,0.46,15.0,0.0,0,0.0,0.0,0,1276.0,7.5,0,1
1276.0,J1,105,40.71,0.46,15.0,30.0,4,22.5,7.5,0,1276.0,0.0,0,1
1277.0,J2,106,40.68,0.53,16.0,22.5,3,15.0,7.5,0,1277.0,7.5,0,1
1277.0,J3,106,40.68,0.53,16.0,0.0,0,0.0,0.0,0,1277.0,15.0,0,1
1277.0,J1,106,40.68,0.53,16.0,37.5,5,22.5,15.0,0,1277.0,7.5,0,1
1278.0,J2,106,40.51,0.6,17.0,22.5,3,15.0,7.5,0,1278.0,7.5,0,1
1278.0,J3,106,40.51,0.6,17.0,0.0,0,0.0,0.0,0,1278.0,30.0,0,1
1278.0,J1,106,40.51,0.6,17.0,37.5,5,22.5,15.0,0,1278.0,15.0,0,1
1279.0,J2,108,40.51,0.67,18.0,22.5,3,15.0,7.5,0,1279.0,7.5,0,1
1279.0,J3,108,40.51,0.67,18.0,0.0,0,0.0,0.0,0,1279.0,37.5,1,1
1279.0,J1,108,40.51,0.67,18.0,37.5,5,30.0,7.5,0,1279.0,30.0,0,1
1280.0,J2,109,40.47,0.73,19.0,22.5,3,22.5,0.0,0,1280.0,7.5,0,1
1280.0,J3,109,40.47,0.73,19.0,0.0,0,0.0,0.0,0,1280.0,37.5,1,1
1280.0,J1,109,40.47,0.73,19.0,37.5,5,30.0,7.5,0,1280.0,37.5,1,1
1281.0,J2,110,40.14,0.81,20.0,22.5,3,22.5,0.0,0,1281.0,7.5,0,1
1281.0,J3,110,40.14,0.81,20.0,7.5,1,0.0,7.5,0,1281.0,45.0,1,1
1281.0,J1,110,40.14,0.81,20.0,37.5,5,30.0,7.5,0,1281.0,45.0,1,1
1282.0,J2,111,39.74,0.88,21.0,22.5,3,22.5,0.0,0,1282.0,7.5,0,1
1282.0,J3,111,39.74,0.88,21.0,7.5,1,0.0,7.5,0,1282.0,52.5,1,1
1282.0,J1,111,39.74,0.88,21.0,37.5,5,37.5,0.0,0,1282.0,52.5,1,1
1283.0,J2,110,39.53,0.97,22.0,22.5,3,22.5,0.0,0,1283.0,30.0,0,1
1283.0,J3,110,39.53,0.97,22.0,7.5,1,0.0,7.5,0,1283.0,52.5,1,1
1283.0,J1,110,39.53,0.97,22.0,37.5,5,37.5,0.0,0,1283.0,60.0,1,1
1284.0,J2,110,39.26,1.06,23.0,22.5,3,22.5,0.0,0,1284.0,37.5,1,1
1284.0,J3,110,39.26,1.06,23.0,15.0,2,0.0,15.0,0,1284.0,60.0,1,1
1284.0,J1,110,39.26,1.06,23.0,37.5,5,37.5,0.0,0,1284.0,60.0,1,1
1285.0,J2,111,39.5,1.14,24.0,22.5,3,22.5,0.0,0,1285.0,37.5,1,1
1285.0,J3,111,39.5,1.14,24.0,15.0,2,0.0,15.0,0,1285.0,60.0,1,1
1285.0,J1,111,39.5,1.14,24.0,37.5,5,37.5,0.0,0,1285.0,60.0,1,1
1286.0,J2,110,39.28,1.25,25.0,30.0,4,22.5,7.5,0,1286.0,45.0,1,1
1286.0,J3,110,39.28,1.25,25.0,15.0,2,7.5,7.5,0,1286.0,60.0,1,1
1286.0,J1,110,39.28,1.25,25.0,37.5,5,37.5,0.0,0,1286.0,60.0,1,1
1287.0,J2,109,39.01,1.38,26.0,37.5,5,22.5,15.0,0,1287.0,52.5,1,1
1287.0,J3,109,39.01,1.38,26.0,15.0,2,7.5,7.5,0,1287.0,60.0,1,1
1287.0,J1,109,39.01,1.38,26.0,37.5,5,37.5,0.0,0,1287.0,67.5,1,1
1288.0,J2,110,38.78,1.47,27.0,37.5,5,22.5,15.0,0,1288.0,60.0,1,1
1288.0,J3,110,38.78,1.47,27.0,15.0,2,7.5,7.5,0,1288.0,75.0,1,1
1288.0,J1,110,38.78,1.47,27.0,37.5,5,37.5,0.0,0,1288.0,67.5,1,1
1289.0,J2,111,38.41,1.57,28.0,37.5,5,22.5,15.0,0,1289.0,75.0,1,1
1289.0,J3,111,38.41,1.57,28.0,15.0,2,15.0,0.0,0,1289.0,75.0,1,1
1289.0,J1,111,38.41,1.57,28.0,37.5,5,37.5,0.0,0,1289.0,67.5,1,1
1290.0,J2,111,38.36,1.69,29.0,45.0,6,22.5,22.5,0,1290.0,75.0,1,1
1290.0,J3,111,38.36,1.69,29.0,15.0,2,15.0,0.0,0,1290.0,82.5,1,1
1290.0,J1,111,38.36,1.69,29.0,45.0,6,37.5,7.5,0,1290.0,67.5,1,1
1291.0,J2,113,38.43,1.79,30.0,45.0,6,30.0,15.0,0,1291.0,90.0,1,1
1291.0,J3,113,38.43,1.79,30.0,15.0,2,15.0,0.0,0,1291.0,90.0,1,1
1291.0,J1,113,38.43,1.79,30.0,45.0,6,37.5,7.5,0,1291.0,67.5,1,1
1292.0,J2,115,38.4,1.88,31.0,45.0,6,37.5,7.5,0,1292.0,90.0,1,1
1292.0,J3,115,38.4,1.88,31.0,15.0,2,15.0,0.0,0,1292.0,97.5,1,1
1292.0,J1,115,38.4,1.88,31.0,45.0,6,37.5,7.5,0,1292.0,67.5,1,1
1293.0,J2,117,38.39,1.97,32.0,45.0,6,37.5,7.5,0,1293.0,105.0,1,1
1293.0,J3,117,38.39,1.97,32.0,22.5,3,15.0,7.5,0,1293.0,97.5,1,1
1293.0,J1,117,38.39,1.97,32.0,45.0,6,37.5,7.5,0,1293.0,67.5,1,1
1294.0,J2,119,38.21,2.07,33.0,45.0,6,37.5,7.5,0,1294.0,120.0,1,1
1294.0,J3,119,38.21,2.07,33.0,22.5,3,15.0,7.5,0,1294.0,97.5,1,1
1294.0,J1,119,38.21,2.07,33.0,45.0,6,37.5,7.5,0,1294.0,67.5,1,1
1295.0,J2,119,37.82,2.19,34.0,45.0,6,45.0,0.0,0,1295.0,127.5,1,1
1295.0,J3,119,37.82,2.19,34.0,22.5,3,15.0,7.5,0,1295.0,105.0,1,1
1295.0,J1,119,37.82,2.19,34.0,45.0,6,45.0,0.0,0,1295.0,67.5,1,1
1296.0,J2,118,37.91,2.36,35.0,52.5,7,45.0,7.5,0,1296.0,127.5,1,1
1296.0,J3,118,37.91,2.36,35.0,22.5,3,15.0,7.5,0,1296.0,105.0,1,1
1296.0,J1,118,37.91,2.36,35.0,52.5,7,45.0,7.5,0,1296.0,67.5,1,1
1297.0,J2,118,37.86,2.5,36.0,52.5,7,45.0,7.5,0,1297.0,127.5,1,1
1297.0,J3,118,37.86,2.5,36.0,22.5,3,15.0,7.5,0,1297.0,105.0,1,1
1297.0,J1,118,37.86,2.5,36.0,52.5,7,45.0,7.5,0,1297.0,67.5,1,1
1298.0,J2,122,38.17,2.56,37.0,52.5,7,45.0,7.5,0,1298.0,135.0,1,1
1298.0,J3,122,38.17,2.56,37.0,22.5,3,22.5,0.0,0,1298.0,105.0,1,1
1298.0,J1,122,38.17,2.56,37.0,52.5,7,45.0,7.5,0,1298.0,67.5,1,1
1299.0,J2,122,38.26,2.7,38.0,52.5,7,45.0,7.5,0,1299.0,135.0,1,1
1299.0,J3,122,38.26,2.7,38.0,22.5,3,22.5,0.0,0,1299.0,105.0,1,1
1299.0,J1,122,38.26,2.7,38.0,52.5,7,45.0,7.5,0,1299.0,67.5,1,1
1300.0,J2,122,38.16,2.84,39.0,52.5,7,45.0,7.5,0,1300.0,135.0,1,1
1300.0,J3,122,38.16,2.84,39.0,22.5,3,22.5,0.0,0,1300.0,105.0,1,1
1300.0,J1,122,38.16,2.84,39.0,52.5,7,45.0,7.5,0,1300.0,67.5,1,1
1301.0,J2,121,38.11,3.0,40.0,52.5,7,52.5,0.0,0,1301.0,135.0,1,1
1301.0,J3,121,38.11,3.0,40.0,22.5,3,22.5,0.0,0,1301.0,105.0,1,1
1301.0,J1,121,38.11,3.0,40.0,52.5,7,52.5,0.0,0,1301.0,67.5,1,1
1302.0,J2,117,37.88,3.25,41.0,52.5,7,52.5,0.0,0,1302.0,135.0,1,1
1302.0,J3,117,37.88,3.25,41.0,22.5,3,22.5,0.0,0,1302.0,105.0,1,1
1302.0,J1,117,37.88,3.25,41.0,52.5,7,52.5,0.0,0,1302.0,67.5,1,1
1303.0,J2,117,37.19,3.39,42.0,52.5,7,52.5,0.0,1,1303.0,135.0,1,1
1303.0,J3,117,37.19,3.39,42.0,22.5,3,22.5,0.0,1,1303.0,105.0,1,1
1303.0,J1,117,37.19,3.39,42.0,52.5,7,52.5,0.0,1,1303.0,67.5,1,1
1304.0,J2,116,35.78,3.57,43.0,52.5,7,52.5,0.0,1,1304.0,135.0,1,1
1304.0,J3,116,35.78,3.57,43.0,22.5,3,22.5,0.0,1,1304.0,105.0,1,1
1304.0,J1,116,35.78,3.57,43.0,52.5,7,52.5,0.0,1,1304.0,67.5,1,1
1305.0,J2,116,34.08,3.72,44.0,52.5,7,52.5,0.0,1,1305.0,135.0,1,1
1305.0,J3,116,34.08,3.72,44.0,22.5,3,22.5,0.0,1,1305.0,105.0,1,1
1305.0,J1,116,34.08,3.72,44.0,52.5,7,52.5,0.0,1,1305.0,67.5,1,1
1306.0,J2,114,32.9,1.09,32.0,30.0,4,52.5,-22.5,2,1306.0,135.0,1,1
1306.0,J3,114,32.9,1.09,32.0,7.5,1,22.5,-15.0,2,1306.0,105.0,1,1
1306.0,J1,114,32.9,1.09,32.0,30.0,4,52.5,-22.5,2,1306.0,67.5,1,1
1307.0,J2,113,32.15,0.29,12.0,30.0,4,52.5,-22.5,2,1307.0,135.0,1,1
1307.0,J3,113,32.15,0.29,12.0,15.0,2,22.5,-7.5,2,1307.0,105.0,1,1
1307.0,J1,113,32.15,0.29,12.0,15.0,2,52.5,-37.5,2,1307.0,67.5,1,1
1308.0,J2,113,32.67,0.17,3.0,37.5,5,52.5,-15.0,2,1308.0,135.0,1,1
1308.0,J3,113,32.67,0.17,3.0,22.5,3,22.5,0.0,2,1308.0,105.0,1,1
1308.0,J1,113,32.67,0.17,3.0,15.0,2,52.5,-37.5,2,1308.0,67.5,1,1
1309.0,J2,110,32.64,0.26,4.0,37.5,5,52.5,-15.0,2,1309.0,135.0,1,1
1309.0,J3,110,32.64,0.26,4.0,22.5,3,22.5,0.0,2,1309.0,105.0,1,1
1309.0,J1,110,32.64,0.26,4.0,15.0,2,52.5,-37.5,2,1309.0,67.5,1,1
1310.0,J2,114,33.69,0.36,5.0,52.5,7,52.5,0.0,2,1310.0,135.0,1,1
1310.0,J3,114,33.69,0.36,5.0,22.5,3,22.5,0.0,2,1310.0,112.5,1,1
1310.0,J1,114,33.69,0.36,5.0,15.0,2,52.5,-37.5,2,1310.0,67.5,1,1
1311.0,J2,112,33.39,0.49,6.0,60.0,8,30.0,30.0,2,1311.0,135.0,1,1
1311.0,J3,112,33.39,0.49,6.0,30.0,4,7.5,22.5,2,1311.0,127.5,1,1
1311.0,J1,112,33.39,0.49,6.0,15.0,2,30.0,-15.0,2,1311.0,67.5,1,1
1312.0,J2,112,32.95,0.62,7.0,60.0,8,30.0,30.0,2,1312.0,135.0,1,1
1312.0,J3,112,32.95,0.62,7.0,30.0,4,15.0,15.0,2,1312.0,135.0,1,1
1312.0,J1,112,32.95,0.62,7.0,22.5,3,15.0,7.5,2,1312.0,75.0,1,1
1313.0,J2,111,32.41,0.77,8.0,60.0,8,37.5,22.5,2,1313.0,135.0,1,1
1313.0,J3,111,32.41,0.77,8.0,30.0,4,22.5,7.5,2,1313.0,135.0,1,1
1313.0,J1,111,32.41,0.77,8.0,30.0,4,15.0,15.0,2,1313.0,82.5,1,1
1314.0,J2,111,31.72,0.95,9.0,75.0,10,37.5,37.5,2,1314.0,135.0,1,1
1314.0,J3,111,31.72,0.95,9.0,30.0,4,22.5,7.5,2,1314.0,135.0,1,1
1314.0,J1,111,31.72,0.95,9.0,45.0,6,15.0,30.0,2,1314.0,82.5,1,1
1315.0,J2,112,31.44,1.15,10.0,82.5,11,52.5,30.0,2,1315.0,135.0,1,1
1315.0,J3,112,31.44,1.15,10.0,37.5,5,22.5,15.0,2,1315.0,135.0,1,1
1315.0,J1,112,31.44,1.15,10.0,52.5,7,15.0,37.5,2,1315.0,82.5,1,1
1316.0,J2,112,30.83,1.38,11.0,82.5,11,60.0,22.5,2,1316.0,135.0,1,1
1316.0,J3,112,30.83,1.38,11.0,37.5,5,30.0,7.5,2,1316.0,135.0,1,1
1316.0,J1,112,30.83,1.38,11.0,67.5,9,15.0,52.5,2,1316.0,90.0,1,1
1317.0,J2,111,30.56,1.63,12.0,97.5,13,60.0,37.5,2,1317.0,135.0,1,1
1317.0,J3,111,30.56,1.63,12.0,37.5,5,30.0,7.5,2,1317.0,135.0,1,1
1317.0,J1,111,30.56,1.63,12.0,67.5,9,22.5,45.0,2,1317.0,90.0,1,1
1318.0,J2,110,30.52,1.92,13.0,112.5,15,60.0,52.5,2,1318.0,135.0,1,1
1318.0,J3,110,30.52,1.92,13.0,37.5,5,30.0,7.5,2,1318.0,135.0,1,1
1318.0,J1,110,30.52,1.92,13.0,75.0,10,30.0,45.0,2,1318.0,90.0,1,1
1319.0,J2,111,30.53,2.17,14.0,112.5,15,75.0,37.5,2,1319.0,135.0,1,1
1319.0,J3,111,30.53,2.17,14.0,37.5,5,30.0,7.5,2,1319.0,135.0,1,1
1319.0,J1,111,30.53,2.17,14.0,75.0,10,45.0,30.0,2,1319.0,90.0,1,1
1320.0,J2,113,30.7,2.42,15.0,112.5,15,82.5,30.0,2,1320.0,135.0,1,1
1320.0,J3,113,30.7,2.42,15.0,45.0,6,37.5,7.5,2,1320.0,135.0,1,1
1320.0,J1,113,30.7,2.42,15.0,90.0,12,52.5,37.5,2,1320.0,90.0,1,1
1321.0,J2,114,30.42,2.69,16.0,112.5,15,82.5,30.0,2,1321.0,97.5,1,1
1321.0,J3,114,30.42,2.69,16.0,45.0,6,37.5,7.5,2,1321.0,112.5,1,1
1321.0,J1,114,30.42,2.69,16.0,90.0,12,67.5,22.5,2,1321.0,67.5,1,1
1322.0,J2,114,30.26,2.98,17.0,112.5,15,97.5,15.0,2,1322.0,67.5,1,1
1322.0,J3,114,30.26,2.98,17.0,45.0,6,37.5,7.5,2,1322.0,90.0,1,1
1322.0,J1,114,30.26,2.98,17.0,90.0,12,67.5,22.5,2,1322.0,45.0,1,1
1323.0,J2,115,30.15,3.24,18.0,112.5,15,112.5,0.0,2,1323.0,45.0,1,1
1323.0,J3,115,30.15,3.24,18.0,45.0,6,37.5,7.5,2,1323.0,67.5,1,1
1323.0,J1,115,30.15,3.24,18.0,90.0,12,75.0,15.0,2,1323.0,22.5,0,1
1324.0,J2,117,30.22,3.49,19.0,120.0,16,112.5,7.5,2,1324.0,22.5,0,1
1324.0,J3,117,30.22,3.49,19.0,45.0,6,37.5,7.5,2,1324.0,45.0,1,1
1324.0,J1,117,30.22,3.49,19.0,97.5,13,75.0,22.5,2,1324.0,0.0,0,1
1325.0,J2,116,29.37,3.83,20.0,127.5,17,112.5,15.0,2,1325.0,7.5,0,1
1325.0,J3,116,29.37,3.83,20.0,45.0,6,45.0,0.0,2,1325.0,22.5,0,1
1325.0,J1,116,29.37,3.83,20.0,97.5,13,90.0,7.5,2,1325.0,0.0,0,1
1326.0,J2,117,29.01,4.11,21.0,135.0,18,112.5,22.5,2,1326.0,0.0,0,1
1326.0,J3,117,29.01,4.11,21.0,45.0,6,45.0,0.0,2,1326.0,0.0,0,1
1326.0,J1,117,29.01,4.11,21.0,97.5,13,90.0,7.5,2,1326.0,0.0,0,1
1327.0,J2,117,28.57,4.43,22.0,135.0,18,112.5,22.5,2,1327.0,0.0,0,1
1327.0,J3,117,28.57,4.43,22.0,45.0,6,45.0,0.0,2,1327.0,0.0,0,1
1327.0,J1,117,28.57,4.43,22.0,97.5,13,90.0,7.5,2,1327.0,0.0,0,1
1328.0,J2,119,28.17,4.68,23.0,142.5,19,112.5,30.0,2,1328.0,0.0,0,1
1328.0,J3,119,28.17,4.68,23.0,52.5,7,45.0,7.5,2,1328.0,0.0,0,1
1328.0,J1,119,28.17,4.68,23.0,97.5,13,90.0,7.5,2,1328.0,0.0,0,1
1329.0,J2,119,27.68,5.03,24.0,150.0,20,120.0,30.0,2,1329.0,0.0,0,1
1329.0,J3,119,27.68,5.03,24.0,52.5,7,45.0,7.5,2,1329.0,0.0,0,1
1329.0,J1,119,27.68,5.03,24.0,105.0,14,97.5,7.5,2,1329.0,0.0,0,1
1330.0,J2,119,27.14,5.39,25.0,157.5,21,127.5,30.0,2,1330.0,0.0,0,1
1330.0,J3,119,27.14,5.39,25.0,60.0,8,45.0,15.0,2,1330.0,0.0,0,1
